year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
2032,Soil Carbon,Tropical Premontane Wet,39931589.87682166,417245.7651077392,95.70280447666309,"Modified Decay, Turnover and Spinup parameters"
2032,Total Biomass,Tropical Dry,131022076.29040116,1142790.3822968886,114.65101414929705,"Modified Decay, Turnover and Spinup parameters"
2032,Total Biomass,Tropical Moist,127446511.65222844,608498.4096054053,209.44428061015648,"Modified Decay, Turnover and Spinup parameters"
2032,Total Biomass,Tropical Premontane Wet,93579099.54888044,417245.7651077392,224.27812904156593,"Modified Decay, Turnover and Spinup parameters"
2033,Deadwood,Tropical Dry,18180006.763516754,1142790.3822968886,15.90843521711904,"Modified Decay, Turnover and Spinup parameters"
2033,Deadwood,Tropical Moist,17946458.526612155,608498.4096054053,29.493024539291643,"Modified Decay, Turnover and Spinup parameters"
2033,Deadwood,Tropical Premontane Wet,15301985.407820994,417245.7651077392,36.673794409560486,"Modified Decay, Turnover and Spinup parameters"
2033,Litter,Tropical Dry,18930297.570038617,1142790.3822968886,16.564978025095648,"Modified Decay, Turnover and Spinup parameters"
2033,Litter,Tropical Moist,18650038.319541253,608498.4096054053,30.64928030236808,"Modified Decay, Turnover and Spinup parameters"
2033,Litter,Tropical Premontane Wet,17127476.14328067,417245.7651077392,41.04889150608418,"Modified Decay, Turnover and Spinup parameters"
2033,Soil Carbon,Tropical Dry,41897822.08714335,1142790.3822968886,36.66273599794665,"Modified Decay, Turnover and Spinup parameters"
2033,Soil Carbon,Tropical Moist,53563812.15117456,608498.4096054053,88.02621552603439,"Modified Decay, Turnover and Spinup parameters"
2033,Soil Carbon,Tropical Premontane Wet,40033974.416205995,417245.7651077392,95.94818633058772,"Modified Decay, Turnover and Spinup parameters"
2033,Total Biomass,Tropical Dry,131022096.08457184,1142790.3822968886,114.6510314702082,"Modified Decay, Turnover and Spinup parameters"
2033,Total Biomass,Tropical Moist,127483018.37484126,608498.4096054053,209.50427538095053,"Modified Decay, Turnover and Spinup parameters"
2033,Total Biomass,Tropical Premontane Wet,93617028.84409414,417245.7651077392,224.3690330084496,"Modified Decay, Turnover and Spinup parameters"
2034,Deadwood,Tropical Dry,18180205.87771086,1142790.3822968886,15.908609452216911,"Modified Decay, Turnover and Spinup parameters"
2034,Deadwood,Tropical Moist,17955286.84543124,608498.4096054053,29.50753290723431,"Modified Decay, Turnover and Spinup parameters"
2034,Deadwood,Tropical Premontane Wet,15312979.540225998,417245.7651077392,36.70014370612474,"Modified Decay, Turnover and Spinup parameters"
2034,Litter,Tropical Dry,18930918.454557534,1142790.3822968886,16.56552133078717,"Modified Decay, Turnover and Spinup parameters"
2034,Litter,Tropical Moist,18660551.06434662,608498.4096054053,30.666556838574945,"Modified Decay, Turnover and Spinup parameters"
2034,Litter,Tropical Premontane Wet,17142667.083246723,417245.7651077392,41.08529916132336,"Modified Decay, Turnover and Spinup parameters"
2034,Soil Carbon,Tropical Dry,42075427.11595477,1142790.3822968886,36.81814947671119,"Modified Decay, Turnover and Spinup parameters"
2034,Soil Carbon,Tropical Moist,53680808.07674413,608498.4096054053,88.21848542144042,"Modified Decay, Turnover and Spinup parameters"
2034,Soil Carbon,Tropical Premontane Wet,40136164.79452409,417245.7651077392,96.19310284469951,"Modified Decay, Turnover and Spinup parameters"
2034,Total Biomass,Tropical Dry,131022113.74479702,1142790.3822968886,114.65104692380797,"Modified Decay, Turnover and Spinup parameters"
2034,Total Biomass,Tropical Moist,127518276.50975108,608498.4096054053,209.56221823561253,"Modified Decay, Turnover and Spinup parameters"
2034,Total Biomass,Tropical Premontane Wet,93653778.3123775,417245.7651077392,224.4571093206774,"Modified Decay, Turnover and Spinup parameters"
2035,Deadwood,Tropical Dry,18180388.590881843,1142790.3822968886,15.908769335581187,"Modified Decay, Turnover and Spinup parameters"
2035,Deadwood,Tropical Moist,17963814.560194224,608498.4096054053,29.5215472655767,"Modified Decay, Turnover and Spinup parameters"
2035,Deadwood,Tropical Premontane Wet,15323635.078764323,417245.7651077392,36.725681505257526,"Modified Decay, Turnover and Spinup parameters"
2035,Litter,Tropical Dry,18931496.25115808,1142790.3822968886,16.56602693234761,"Modified Decay, Turnover and Spinup parameters"
2035,Litter,Tropical Moist,18670710.16321298,608498.4096054053,30.683252196699133,"Modified Decay, Turnover and Spinup parameters"
2035,Litter,Tropical Premontane Wet,17157405.49704871,417245.7651077392,41.120622261123266,"Modified Decay, Turnover and Spinup parameters"
2035,Soil Carbon,Tropical Dry,42252449.55522576,1142790.3822968886,36.97305315984789,"Modified Decay, Turnover and Spinup parameters"
2035,Soil Carbon,Tropical Moist,53797527.80143109,608498.4096054053,88.41030141116939,"Modified Decay, Turnover and Spinup parameters"
2035,Soil Carbon,Tropical Premontane Wet,40238157.304941006,417245.7651077392,96.437545134942,"Modified Decay, Turnover and Spinup parameters"
2035,Total Biomass,Tropical Dry,131022129.52862425,1142790.3822968886,114.6510607354636,"Modified Decay, Turnover and Spinup parameters"
2035,Total Biomass,Tropical Moist,127552328.784075,608498.4096054053,209.6181793914453,"Modified Decay, Turnover and Spinup parameters"
2035,Total Biomass,Tropical Premontane Wet,93689384.65330726,417245.7651077392,224.54244593498808,"Modified Decay, Turnover and Spinup parameters"
2036,Deadwood,Tropical Dry,18180556.243354484,1142790.3822968886,15.908916040064563,"Modified Decay, Turnover and Spinup parameters"
2036,Deadwood,Tropical Moist,17972051.840615287,608498.4096054053,29.535084327122032,"Modified Decay, Turnover and Spinup parameters"
2036,Deadwood,Tropical Premontane Wet,15333962.304340335,417245.7651077392,36.75043244688385,"Modified Decay, Turnover and Spinup parameters"
2036,Litter,Tropical Dry,18932033.91872445,1142790.3822968886,16.566497418951894,"Modified Decay, Turnover and Spinup parameters"
2036,Litter,Tropical Moist,18680527.310297504,608498.4096054053,30.699385594797725,"Modified Decay, Turnover and Spinup parameters"
2036,Litter,Tropical Premontane Wet,17171704.35455023,417245.7651077392,41.1548918899542,"Modified Decay, Turnover and Spinup parameters"
